value,var,paired,file,query,target,tool,type,perc,value_dbl
0% (no junctions called),junction_fd,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,single,TRUE,NA
100.0%,junction_fn,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,single,TRUE,100.0
0,junction_none_n,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,single,FALSE,0.0
NaN,junction_none_perc,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,single,FALSE,NaN
0,junction_left_n,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,single,FALSE,0.0
NaN,junction_left_perc,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,single,FALSE,NaN
0,junction_right_n,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,single,FALSE,0.0
NaN,junction_right_perc,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,single,FALSE,NaN
0,junction_both_n,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,single,FALSE,0.0
NaN,junction_both_perc,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,single,FALSE,NaN
20000000,total_reads,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,multi,FALSE,2e7
78.67%,total_read_accuracy,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,multi,TRUE,78.67
98.37%,unique_read_accuracy,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,multi,TRUE,98.37
1.3%,perc_reads_incorrect,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,multi,TRUE,1.3
0(0.0)%,perc_reads_ambiguous,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,multi,TRUE,0.0
20.02%,perc_reads_unaligned,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,multi,TRUE,20.02
79.98%,perc_reads_aligned,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,multi,TRUE,79.98
13.4585%,perc_reads_true_introns,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,multi,TRUE,13.4585
2000000000,total_bases,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,multi,FALSE,2e9
70.9%,total_bases_accuracy,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,multi,TRUE,70.9
97.64%,unique_bases_accuracy,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,multi,TRUE,97.64
1.71%,perc_bases_incorrect,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,multi,TRUE,1.71
0(0.0)%,perc_bases_ambiguous,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,multi,TRUE,0.0
27.38%,perc_bases_unaligned,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,multi,TRUE,27.38
72.62%,perc_bases_aligned,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,multi,TRUE,72.62
0.1815%,perc_bases_insertions,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,multi,TRUE,0.1815
0.1645%,perc_bases_deletions,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,multi,TRUE,0.1645
0% (no insertions called),insertion_fd,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,multi,TRUE,NA
100.0%,insertion_fn,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,multi,TRUE,100.0
0% (no deletions called),deletion_fd,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,multi,TRUE,NA
100.0%,deletion_fn,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,multi,TRUE,100.0
0% (no skipping called),skipping_fd,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,multi,TRUE,NA
100.0%,skipping_fn,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,multi,TRUE,100.0
0% (no junctions called),junction_fd,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,multi,TRUE,NA
100.0%,junction_fn,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,multi,TRUE,100.0
20000000,total_reads,pairs,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,multi,FALSE,2e7
78.67%,total_read_accuracy,pairs,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,multi,TRUE,78.67
98.37%,unique_read_accuracy,pairs,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,multi,TRUE,98.37
1.3%,perc_reads_incorrect,pairs,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,multi,TRUE,1.3
0(0.0)%,perc_reads_ambiguous,pairs,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,multi,TRUE,0.0
20.02%,perc_reads_unaligned,pairs,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,multi,TRUE,20.02
79.98%,perc_reads_aligned,pairs,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,multi,TRUE,79.98
2000000000,total_bases,pairs,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,multi,FALSE,2e9
70.9%,total_bases_accuracy,pairs,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,multi,TRUE,70.9
97.64%,unique_bases_accuracy,pairs,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,multi,TRUE,97.64
1.71%,perc_bases_incorrect,pairs,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,multi,TRUE,1.71
0(0.0)%,perc_bases_ambiguous,pairs,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,multi,TRUE,0.0
27.38%,perc_bases_unaligned,pairs,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,multi,TRUE,27.38
72.62%,perc_bases_aligned,pairs,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,multi,TRUE,72.62
0,junction_none_n,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,multi,FALSE,0.0
NaN,junction_none_perc,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,multi,FALSE,NaN
0,junction_left_n,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,multi,FALSE,0.0
NaN,junction_left_perc,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,multi,FALSE,NaN
0,junction_right_n,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,multi,FALSE,0.0
NaN,junction_right_perc,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,multi,FALSE,NaN
0,junction_both_n,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,multi,FALSE,0.0
NaN,junction_both_perc,single,statistics_NoAdapters/human_t3r1/biokanga_U3/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,biokanga_U3,multi,FALSE,NaN
20000000,total_reads,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t3r1,hisat2,single,FALSE,2e7
22.49%,total_read_accuracy,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t3r1,hisat2,single,TRUE,22.49
99.42%,unique_read_accuracy,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t3r1,hisat2,single,TRUE,99.42
0.13%,perc_reads_incorrect,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t3r1,hisat2,single,TRUE,0.13
0.92%,perc_reads_ambiguous,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t3r1,hisat2,single,TRUE,0.92
76.44%,perc_reads_unaligned,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t3r1,hisat2,single,TRUE,76.44
23.560000000000002%,perc_reads_aligned,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t3r1,hisat2,single,TRUE,23.560000000000002
13.4585%,perc_reads_true_introns,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t3r1,hisat2,single,TRUE,13.4585
2000000000,total_bases,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t3r1,hisat2,single,FALSE,2e9
22.27%,total_bases_accuracy,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t3r1,hisat2,single,TRUE,22.27
99.35%,unique_bases_accuracy,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t3r1,hisat2,single,TRUE,99.35
0.14%,perc_bases_incorrect,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t3r1,hisat2,single,TRUE,0.14
0.92%,perc_bases_ambiguous,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t3r1,hisat2,single,TRUE,0.92
76.65%,perc_bases_unaligned,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t3r1,hisat2,single,TRUE,76.65
23.349999999999994%,perc_bases_aligned,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t3r1,hisat2,single,TRUE,23.349999999999994
0.1815%,perc_bases_insertions,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t3r1,hisat2,single,TRUE,0.1815
0.1645%,perc_bases_deletions,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t3r1,hisat2,single,TRUE,0.1645
4.7599%,insertion_fd,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t3r1,hisat2,single,TRUE,4.7599
99.2%,insertion_fn,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t3r1,hisat2,single,TRUE,99.2
4.0499%,deletion_fd,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t3r1,hisat2,single,TRUE,4.0499
99.22%,deletion_fn,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t3r1,hisat2,single,TRUE,99.22
26.08%,skipping_fd,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t3r1,hisat2,single,TRUE,26.08
96.22%,skipping_fn,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t3r1,hisat2,single,TRUE,96.22
8.54%,junction_fd,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t3r1,hisat2,single,TRUE,8.54
95.37%,junction_fn,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t3r1,hisat2,single,TRUE,95.37
12262,junction_none_n,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t3r1,hisat2,single,FALSE,12262.0
8.26%,junction_none_perc,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t3r1,hisat2,single,TRUE,8.26
184,junction_left_n,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t3r1,hisat2,single,FALSE,184.0
0.12%,junction_left_perc,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t3r1,hisat2,single,TRUE,0.12
208,junction_right_n,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t3r1,hisat2,single,FALSE,208.0
0.1399%,junction_right_perc,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t3r1,hisat2,single,TRUE,0.1399
135626,junction_both_n,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t3r1,hisat2,single,FALSE,135626.0
91.4599%,junction_both_perc,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res.txt,statistics_NoAdapters,human_t3r1,hisat2,single,TRUE,91.4599
20000000,total_reads,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,hisat2,multi,FALSE,2e7
22.93%,total_read_accuracy,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,hisat2,multi,TRUE,22.93
98.96%,unique_read_accuracy,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,hisat2,multi,TRUE,98.96
0.23%,perc_reads_incorrect,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,hisat2,multi,TRUE,0.23
0(0.92)%,perc_reads_ambiguous,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,hisat2,multi,TRUE,0.0
76.82%,perc_reads_unaligned,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,hisat2,multi,TRUE,76.82
23.180000000000007%,perc_reads_aligned,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,hisat2,multi,TRUE,23.180000000000007
13.4585%,perc_reads_true_introns,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,hisat2,multi,TRUE,13.4585
2000000000,total_bases,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,hisat2,multi,FALSE,2e9
22.7%,total_bases_accuracy,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,hisat2,multi,TRUE,22.7
98.89%,unique_bases_accuracy,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,hisat2,multi,TRUE,98.89
0.25%,perc_bases_incorrect,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,hisat2,multi,TRUE,0.25
0(0.92)%,perc_bases_ambiguous,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,hisat2,multi,TRUE,0.0
77.04%,perc_bases_unaligned,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,hisat2,multi,TRUE,77.04
22.959999999999994%,perc_bases_aligned,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,hisat2,multi,TRUE,22.959999999999994
0.1815%,perc_bases_insertions,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,hisat2,multi,TRUE,0.1815
0.1645%,perc_bases_deletions,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,hisat2,multi,TRUE,0.1645
4.3%,insertion_fd,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,hisat2,multi,TRUE,4.3
99.03%,insertion_fn,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,hisat2,multi,TRUE,99.03
3.69%,deletion_fd,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,hisat2,multi,TRUE,3.69
99.06%,deletion_fn,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,hisat2,multi,TRUE,99.06
26.17%,skipping_fd,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,hisat2,multi,TRUE,26.17
96.05%,skipping_fn,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,hisat2,multi,TRUE,96.05
8.9999%,junction_fd,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,hisat2,multi,TRUE,8.9999
95.12%,junction_fn,single,statistics_NoAdapters/human_t3r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,hisat2,multi,TRUE,95.12
20000000,total_reads,pairs,statistics_NoAdapters/human_t3r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,hisat2,multi,FALSE,2e7
23.31%,total_read_accuracy,pairs,statistics_NoAdapters/human_t3r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,hisat2,multi,TRUE,23.31
98.99%,unique_read_accuracy,pairs,statistics_NoAdapters/human_t3r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,hisat2,multi,TRUE,98.99
0.23%,perc_reads_incorrect,pairs,statistics_NoAdapters/human_t3r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,hisat2,multi,TRUE,0.23
0(0.92)%,perc_reads_ambiguous,pairs,statistics_NoAdapters/human_t3r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,hisat2,multi,TRUE,0.0
76.44%,perc_reads_unaligned,pairs,statistics_NoAdapters/human_t3r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,hisat2,multi,TRUE,76.44
23.560000000000002%,perc_reads_aligned,pairs,statistics_NoAdapters/human_t3r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,hisat2,multi,TRUE,23.560000000000002
2000000000,total_bases,pairs,statistics_NoAdapters/human_t3r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,hisat2,multi,FALSE,2e9
23.08%,total_bases_accuracy,pairs,statistics_NoAdapters/human_t3r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,hisat2,multi,TRUE,23.08
98.93%,unique_bases_accuracy,pairs,statistics_NoAdapters/human_t3r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,hisat2,multi,TRUE,98.93
0.24%,perc_bases_incorrect,pairs,statistics_NoAdapters/human_t3r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,hisat2,multi,TRUE,0.24
0(0.92)%,perc_bases_ambiguous,pairs,statistics_NoAdapters/human_t3r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,hisat2,multi,TRUE,0.0
76.66%,perc_bases_unaligned,pairs,statistics_NoAdapters/human_t3r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,hisat2,multi,TRUE,76.66
23.340000000000003%,perc_bases_aligned,pairs,statistics_NoAdapters/human_t3r1/hisat2/comp_res_multi_mappers.txt,statistics_NoAdapters,human_t3r1,hisat2,multi,TRUE,23.340000000000003
